=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 17:36:38 =~=~=~=~=~=~=~=~=~=~=~=
4090,127721395,49845.74,27.41,-1.115,0.097
4092,127781395,49844.98,27.41,-1.067,-0.027
4094,127841395,49844.89,27.41,-1.055,0.473
4096,127901396,49846.58,27.41,-1.085,0.178
4098,127961394,49845.89,27.41,-1.111,-0.360
4100,128021395,49844.04,27.41,-1.091,-0.475
4102,128081395,49847.17,27.41,-1.142,0.031
4104,128141395,49846.73,27.42,-1.187,-0.513
4106,128201396,49843.57,27.42,-1.162,-0.784
4108,128261395,49845.04,27.42,-1.159,0.057
4110,128321395,49845.16,27.42,-1.145,0.310
4112,128381395,49845.26,27.42,-1.141,0.211
4114,128441395,49847.00,27.42,-1.167,0.109
4116,128501396,49845.69,27.42,-1.171,-0.264
4118,128561394,49846.16,27.43,-1.173,-0.175
4120,128621395,49846.93,27.43,-1.195,-0.025
4122,128681395,49845.20,27.43,-1.174,-0.224
4124,128741395,49845.85,27.43,-1.169,0.127
4126,128801396,49845.98,27.43,-1.177,0.112
4128,128861394,49846.14,27.43,-1.175,-0.047
4130,128921403,49845.12,27.43,-1.134,0.165
4132,128981395,49844.36,27.43,-1.113,0.392
4134,129041395,49845.04,27.43,-1.075,0.489
4136,129101396,49845.79,27.43,-1.078,0.572
