=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 18:05:49 =~=~=~=~=~=~=~=~=~=~=~=
seq,timestamp_us,pressure_pa,temperature_c,altitude_m,raw_altitude_m,climb_rate_mps
4867,155244424,99715.30,28.05,-0.883,-0.994,0.119
4869,155304397,99714.20,28.04,-0.871,-0.900,0.228
4871,155364397,99713.02,28.04,-0.860,-0.801,0.081
4873,155424416,99715.92,28.04,-0.901,-1.046,-0.013
4875,155484397,99715.51,28.04,-0.887,-1.011,-0.224
4877,155544450,99717.59,28.04,-0.930,-1.187,-0.054
4879,155604397,99715.09,28.04,-0.934,-0.976,-0.500
4881,155664397,99710.73,28.04,-0.885,-0.608,-0.172
4883,155724416,99716.00,28.04,-0.885,-1.053,0.584
4885,155784408,99715.59,28.04,-0.896,-1.019,0.245
4887,155844423,99712.52,28.03,-0.915,-0.758,-0.421
4889,155904397,99713.77,28.03,-0.921,-0.864,-0.348
4891,155964396,99715.00,28.03,-0.920,-0.968,0.049
4893,156024416,99714.72,28.03,-0.924,-0.945,0.029
4895,156084397,99712.07,28.03,-0.915,-0.721,-0.143
4897,156144476,99712.35,28.03,-0.871,-0.744,0.229
4899,156204397,99714.34,28.02,-0.886,-0.913,0.527
4901,156264396,99715.06,28.02,-0.904,-0.973,-0.081
4903,156324416,99717.75,28.02,-0.966,-1.201,-0.401
4905,156384397,99710.22,28.02,-0.947,-0.564,-0.849
4907,156444422,99714.65,28.01,-0.945,-0.939,-0.008
4909,156504397,99712.24,28.01,-0.908,-0.735,0.366
4911,156564405,99717.22,28.01,-0.937,-1.156,0.386
4913,156624416,99711.60,28.01,-0.861,-0.681,0.122
4915,156684397,99711.35,28.01,-0.853,-0.659,0.537
4917,156744450,99713.73,28.01,-0.907,-0.861,-0.029
4919,156804397,99717.53,28.01,-0.946,-1.182,-0.481
4921,156864397,99714.91,28.00,-0.908,-0.960,-0.207
4923,156924416,99714.78,28.00,-0.893,-0.950,0.321
4925,156984397,99713.92,28.00,-0.857,-0.877,0.369
4927,157044423,99715.21,28.00,-0.893,-0.986,0.220
4929,157104397,99714.70,28.00,-0.916,-0.943,-0.455
4931,157164397,99715.45,28.00,-0.952,-1.007,-0.483
4933,157224416,99712.98,28.00,-0.947,-0.797,-0.489
4935,157284397,99717.30,28.00,-0.962,-1.163,0.029
4937,157344457,99715.62,28.00,-0.946,-1.020,0.073
4939,157404397,99712.82,28.00,-0.913,-0.784,0.113
4941,157464396,99718.79,28.00,-0.961,-1.289,0.267
4943,157524416,99713.32,28.00,-0.904,-0.826,-0.135
4945,157584397,99714.12,28.00,-0.918,-0.894,0.253
4947,157644433,99710.36,28.00,-0.884,-0.576,-0.054
4949,157704397,99713.47,28.00,-0.876,-0.839,0.374
4951,157764396,99708.97,28.00,-0.801,-0.458,0.486
4953,157824416,99716.97,28.00,-0.899,-1.135,0.454
4955,157884397,99714.91,28.00,-0.892,-0.960,-0.646
4957,157944450,99716.10,28.00,-0.907,-1.061,-0.161
4959,158004397,99714.66,28.00,-0.879,-0.939,-0.008
4961,158064396,99714.38,28.00,-0.902,-0.915,0.067
4963,158124427,99715.05,28.00,-0.964,-0.973,-0.563
4965,158184396,99712.56,28.01,-0.941,-0.762,-0.674
4967,158244422,99712.72,28.01,-0.934,-0.775,0.107
4969,158304397,99715.32,28.01,-0.965,-0.996,0.060
4971,158364396,99715.76,28.01,-0.976,-1.033,-0.238
4973,158424416,99714.67,28.01,-0.980,-0.940,-0.208
4975,158484397,99716.20,28.01,-0.984,-1.070,-0.048
4977,158544450,99712.84,28.01,-0.977,-0.785,-0.105
4979,158604397,99713.06,28.02,-0.955,-0.804,0.034
4981,158664396,99716.02,28.02,-0.974,-1.055,0.308
4983,158724416,99712.13,28.02,-0.936,-0.726,-0.017
4985,158784397,99715.11,28.02,-0.933,-0.978,0.367
4987,158844422,99715.19,28.02,-0.906,-0.984,0.399
4989,158904408,99714.72,28.02,-0.924,-0.945,0.176
4991,158964397,99716.11,28.02,-0.970,-1.062,-0.391
4993,159024416,99713.52,28.02,-0.908,-0.843,-0.229
4995,159084397,99714.71,28.03,-0.922,-0.944,0.480
4997,159144488,99711.39,28.03,-0.893,-0.663,-0.034
4999,159204397,99715.21,28.03,-0.897,-0.986,0.308
5001,159264396,99713.26,28.03,-0.891,-0.821,0.122
5003,159324416,99715.98,28.03,-0.880,-1.051,0.166
5005,159384397,99714.66,28.03,-0.896,-0.939,0.110
5007,159444422,99712.75,28.03,-0.852,-0.778,-0.086
5009,159504397,99715.84,28.03,-0.874,-1.039,0.405
5011,159564396,99713.04,28.03,-0.861,-0.803,-0.107
5013,159624416,99715.77,28.04,-0.859,-1.034,0.130
5015,159684408,99710.77,28.04,-0.855,-0.610,-0.058
5017,159744450,99715.20,28.04,-0.865,-0.984,-0.050
5019,159804397,99710.74,28.04,-0.824,-0.608,0.131
5021,159864396,99713.02,28.04,-0.847,-0.801,0.195
5023,159924416,99708.86,28.04,-0.804,-0.448,-0.059
5025,159984397,99715.23,28.04,-0.863,-0.988,0.226
5027,160044423,99713.24,28.04,-0.858,-0.819,-0.341
5029,160104397,99713.59,28.04,-0.847,-0.849,-0.034
5031,160164396,99719.54,28.04,-0.928,-1.352,-0.013
5033,160224416,99716.01,28.04,-0.946,-1.053,-0.855
5035,160284397,99712.41,28.04,-0.919,-0.750,-0.510
5037,160344449,99716.39,28.04,-0.940,-1.086,0.179
5039,160404397,99710.76,28.04,-0.924,-0.609,-0.194
5041,160464408,99714.16,28.04,-0.956,-0.897,-0.151
5043,160524416,99715.90,28.04,-1.000,-1.044,-0.319
5045,160584397,99713.73,28.04,-1.020,-0.861,-0.658
5047,160644433,99715.52,28.04,-1.013,-1.012,-0.245
5049,160704397,99714.59,28.04,-0.983,-0.934,0.276
5051,160764397,99713.56,28.04,-0.958,-0.847,0.378
5053,160824416,99710.68,28.04,-0.878,-0.603,0.568
5055,160884397,99713.88,28.04,-0.902,-0.874,0.782
5057,160944450,99716.83,28.04,-0.922,-1.123,0.033
5059,161004397,99712.58,28.04,-0.897,-0.763,-0.170
5061,161064396,99713.60,28.04,-0.866,-0.850,0.258
5063,161124416,99715.92,28.04,-0.924,-1.047,0.210
5065,161184396,99714.44,28.04,-0.938,-0.920,-0.642
5067,161244432,99716.41,28.05,-0.965,-1.087,-0.347
5069,161304397,99714.48,28.04,-0.952,-0.924,-0.237
5071,161364397,99717.44,28.05,-0.986,-1.175,-0.025
5073,161424416,99714.77,28.05,-0.958,-0.949,-0.186
5075,161484397,99714.00,28.05,-0.945,-0.884,0.169
5077,161544450,99713.80,28.05,-0.941,-0.867,0.141
5079,161604397,99719.37,28.05,-0.976,-1.337,0.143
5081,161664396,99716.17,28.05,-0.994,-1.068,-0.363
5083,161724416,99716.20,28.05,-1.015,-1.070,-0.522
5085,161784397,99716.75,28.05,-1.025,-1.117,-0.284
5087,161844423,99713.62,28.05,-1.018,-0.852,-0.225
5089,161904397,99718.32,28.05,-1.050,-1.249,-0.034
5091,161964397,99718.62,28.05,-1.077,-1.274,-0.245
5093,162024427,99716.60,28.05,-1.071,-1.104,-0.390
5095,162084397,99714.67,28.06,-1.035,-0.940,0.042
5097,162144475,99712.93,28.05,-1.002,-0.793,0.404
5099,162204397,99714.51,28.06,-1.001,-0.927,0.400
5101,162264396,99716.81,28.06,-1.011,-1.121,0.196
5103,162324416,99712.95,28.06,-0.965,-0.795,0.073
5105,162384397,99714.09,28.06,-0.945,-0.891,0.472
5107,162444423,99711.78,28.06,-0.928,-0.696,0.301
5109,162504397,99714.28,28.06,-0.931,-0.907,0.203
5111,162564396,99717.38,28.06,-0.941,-1.170,0.221
5113,162624416,99717.91,28.06,-0.943,-1.215,0.071
5115,162684397,99713.02,28.06,-0.930,-0.801,-0.181
5117,162744450,99712.80,28.06,-0.909,-0.782,-0.013
5119,162804408,99715.56,28.06,-0.924,-1.016,0.289
5121,162864396,99714.80,28.07,-0.953,-0.951,-0.199
5123,162924416,99712.87,28.07,-0.949,-0.788,-0.457
5125,162984397,99715.19,28.07,-0.964,-0.984,-0.058
5127,163044424,99713.91,28.06,-0.951,-0.876,-0.034
5129,163104397,99719.43,28.07,-0.990,-1.343,0.132
5131,163164396,99713.94,28.07,-0.941,-0.878,-0.132
5133,163224416,99712.98,28.07,-0.948,-0.797,0.114
5135,163284397,99714.95,28.07,-0.961,-0.964,-0.045
5137,163344450,99716.08,28.07,-1.000,-1.059,-0.215
5139,163404397,99714.09,28.07,-1.003,-0.891,-0.506
5141,163464396,99713.61,28.07,-0.980,-0.851,-0.075
5143,163524416,99714.30,28.07,-0.949,-0.909,0.442
5145,163584408,99713.64,28.07,-0.950,-0.853,0.365
5147,163644433,99714.05,28.07,-0.965,-0.889,-0.080
5149,163704397,99714.78,28.07,-0.916,-0.950,0.180
5151,163764396,99712.20,28.07,-0.907,-0.732,0.482
5153,163824416,99712.20,28.07,-0.893,-0.731,0.100
5155,163884397,99715.53,28.07,-0.915,-1.013,0.212
5157,163944450,99713.80,28.07,-0.918,-0.867,-0.159
5159,164004397,99714.84,28.07,-0.904,-0.954,-0.016
5161,164064396,99712.80,28.06,-0.881,-0.783,0.230
5163,164124416,99709.66,28.06,-0.811,-0.517,0.403
5165,164184397,99716.55,28.06,-0.851,-1.099,0.767
5167,164244423,99715.36,28.06,-0.875,-0.999,-0.211
5169,164304397,99716.50,28.06,-0.905,-1.095,-0.487
5171,164364405,99712.21,28.06,-0.901,-0.733,-0.496
5173,164424416,99715.82,28.06,-0.947,-1.038,-0.288
5175,164484397,99715.92,28.06,-0.973,-1.046,-0.463
5177,164544450,99716.35,28.06,-0.993,-1.083,-0.421
5179,164604397,99713.05,28.05,-0.993,-0.803,-0.398
5181,164664397,99713.67,28.06,-0.924,-0.856,0.237
5183,164724416,99713.05,28.05,-0.887,-0.803,0.981
5185,164784397,99712.91,28.05,-0.862,-0.791,0.584
5187,164844423,99715.07,28.05,-0.883,-0.974,0.299
5189,164904397,99713.63,28.05,-0.839,-0.853,0.091
5191,164964397,99716.16,28.05,-0.875,-1.066,0.311
5193,165024416,99716.34,28.05,-0.879,-1.081,-0.234
5195,165084397,99712.84,28.05,-0.860,-0.786,-0.149
5197,165144483,99713.69,28.05,-0.876,-0.857,-0.029
5199,165204397,99714.18,28.05,-0.861,-0.899,0.002
5201,165264396,99712.59,28.05,-0.837,-0.765,0.233
5203,165324416,99712.93,28.05,-0.882,-0.793,-0.050
5205,165384397,99712.16,28.05,-0.847,-0.728,-0.288
5207,165444423,99712.46,28.05,-0.817,-0.754,0.488
5209,165504397,99715.28,28.05,-0.830,-0.992,0.457
5211,165564396,99712.88,28.05,-0.812,-0.789,0.009
5213,165624416,99716.34,28.05,-0.835,-1.082,0.109
5215,165684397,99712.40,28.05,-0.822,-0.748,-0.180
5217,165744450,99713.69,28.05,-0.818,-0.857,0.002
5219,165804397,99714.47,28.05,-0.850,-0.923,-0.021
5221,165864396,99714.84,28.05,-0.862,-0.955,-0.359
5223,165924427,99712.87,28.05,-0.877,-0.788,-0.338
5225,165984397,99716.48,28.05,-0.858,-1.094,0.021
5227,166044422,99715.88,28.05,-0.905,-1.042,0.083
5229,166104397,99715.83,28.05,-0.924,-1.038,-0.642
5231,166164396,99712.74,28.05,-0.875,-0.777,-0.138
5233,166224416,99713.10,28.05,-0.860,-0.808,0.456
5235,166284397,99713.73,28.05,-0.885,-0.861,0.125
5237,166344450,99714.62,28.05,-0.862,-0.936,-0.036
5239,166404397,99714.45,28.05,-0.871,-0.921,0.214
5241,166464396,99713.06,28.06,-0.863,-0.804,-0.112
5243,166524416,99716.30,28.06,-0.885,-1.078,0.043
5245,166584397,99714.59,28.06,-0.919,-0.934,-0.360
5247,166644433,99712.97,28.06,-0.908,-0.797,-0.510
5249,166704408,99714.74,28.06,-0.908,-0.946,0.101
5251,166764396,99714.55,28.06,-0.890,-0.930,0.201
5253,166824416,99715.02,28.06,-0.937,-0.970,-0.068
5255,166884397,99711.06,28.06,-0.923,-0.635,-0.604
5257,166944450,99713.82,28.06,-0.879,-0.869,0.300
5259,167004397,99711.80,28.06,-0.832,-0.698,0.813
5261,167064396,99715.14,28.06,-0.824,-0.980,0.684
5263,167124416,99712.66,28.06,-0.843,-0.770,0.072
5265,167184396,99711.76,28.07,-0.814,-0.694,-0.214
5267,167244422,99710.59,28.07,-0.808,-0.595,0.231
5269,167304397,99714.60,28.07,-0.827,-0.935,0.135
5271,167364396,99715.39,28.07,-0.865,-1.001,-0.170
5273,167424416,99715.01,28.07,-0.869,-0.969,-0.441
5275,167484408,99713.55,28.07,-0.888,-0.846,-0.292
5277,167544450,99713.56,28.07,-0.905,-0.847,-0.389
5279,167604397,99714.69,28.07,-0.919,-0.942,-0.230
5281,167664397,99715.24,28.08,-0.945,-0.989,-0.231
5283,167724416,99714.72,28.08,-0.947,-0.944,-0.321
5285,167784397,99712.80,28.08,-0.912,-0.783,0.027
5287,167844423,99715.16,28.08,-0.892,-0.982,0.530
5289,167904397,99716.08,28.08,-0.915,-1.060,0.299
5291,167964397,99713.11,28.08,-0.901,-0.808,-0.264
5293,168024416,99715.36,28.08,-0.934,-0.999,-0.103
5295,168084397,99716.98,28.08,-0.951,-1.136,-0.243
5297,168144476,99714.13,28.08,-0.921,-0.895,-0.116
5299,168204397,99714.86,28.09,-0.945,-0.956,0.062
5301,168264408,99710.65,28.08,-0.854,-0.600,0.113
5303,168324416,99711.75,28.08,-0.844,-0.693,0.877
5305,168384397,99710.48,28.08,-0.771,-0.585,0.624
5307,168444423,99712.08,28.09,-0.759,-0.721,0.900
5
