=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:45:08 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,calib_sys,calib_gyro,calib_accel,calib_mag,imu_valid,baro_valid
[IMU] BNO055 axis_map=0x24 sign_x=0 sign_y=0 sign_z=0
[SETUP] Baro PROM: C1=39189 C2=35799 C3=24633 C4=24872 C5=35093 C6=27857
[SETUP] Airspeed init failed -- check wiring/I2C address
[SETUP] SD card init failed -- check the card is inserted
10084,3350,112325219,5.250,84.188,162.989,163.125,-0.335,0.001,0.429,99981.34,36.34,-61.274,-59.591,-9.6038,0.1300,-9.4600,0.1400,0.4375,-0.3125,0.1250,-8.6875,-19.5000,-37.0625,-0.0500,0.4100,0.0100,0.2100,-9.8000,0.2600,3,3,3,3,1,1
10096,3354,112446564,5.250,84.125,163.098,163.188,-0.630,-1.036,-1.889,99993.62,36.36,-61.091,-59.275,-9.5947,0.1600,-9.3400,0.3400,1.1875,0.0000,-0.0625,-9.3750,-18.7500,-37.0625,-0.0700,0.4700,0.0800,0.2100,-9.8000,0.2700,3,3,3,3,1,1
10108,3358,112566888,5.250,84.188,163.162,163.188,-0.167,0.705,2.309,99973.00,36.35,-60.811,-58.951,-9.6111,0.1400,-9.3400,0.3000,1.4375,0.3125,0.0625,-10.0625,-19.5000,-37.0625,-0.0700,0.3900,0.0100,0.2100,-9.8000,0.2600,3,3,3,3,1,1
10120,3362,112686303,5.188,84.188,163.485,163.875,-0.458,-1.520,-0.493,99999.37,36.37,-60.556,-58.645,-9.3862,0.3700,-9.3500,0.3300,-0.0625,2.1250,-1.0000,-9.3750,-19.8750,-36.5625,0.0500,0.3000,-0.1600,0.2100,-9.8000,0.2600,3,3,3,3,1,1
10132,3366,112806706,5.188,84.125,163.805,163.938,-0.450,-0.673,-0.438,99989.33,36.36,-60.337,-58.347,-9.6292,0.1300,-9.2800,0.3700,0.7500,0.2500,0.1250,-9.3750,-19.8750,-37.3750,-0.0600,0.4600,0.0500,0.2000,-9.8000,0.2700,3,3,3,3,1,1
10141,3369,112896838,5.188,84.250,163.886,163.938,-0.318,-0.507,0.608,99987.36,36.35,-60.096,-58.096,-9.6236,0.1100,-9.7800,0.1500,-1.8125,0.4375,0.0625,-9.0000,-19.5000,-37.5000,-0.0600,0.1200,0.0100,0.2000,-9.8000,0.2500,3,3,3,3,1,1
10153,3373,113026435,5.188,84.312,163.956,164.000,-0.452,-0.392,-1.965,99986.00,36.34,-59.876,-57.809,-9.5750,0.1600,-9.7400,0.1500,-1.5625,0.3750,-0.3750,-9.3750,-19.0625,-38.2500,-0.0600,0.2000,0.1100,0.2000,-9.8000,0.2400,3,3,3,3,1,1
10165,3377,113146947,5.312,84.375,163.902,163.812,-0.717,-1.174,-2.316,99995.26,36.36,-59.675,-57.528,-9.3220,0.4200,-9.6000,0.2100,0.8125,0.3125,-0.7500,-9.0000,-18.0000,-37.3750,0.0400,0.2000,0.0700,0.2300,-9.8000,0.2300,3,3,3,3,1,1
10177,3381,113267135,5.125,84.188,163.978,164.062,-0.471,0.327,1.199,99977.47,36.36,-59.423,-57.249,-9.5688,0.1800,-9.6200,0.2800,2.0625,0.0625,0.7500,-9.0000,-18.3750,-37.8750,-0.0500,0.2000,0.1800,0.2000,-9.8000,0.2600,3,3,3,3,1,1
10189,3385,113386946,5.188,84.125,164.039,164.062,-0.430,0.334,0.610,99977.39,36.35,-59.156,-56.974,-9.5526,0.2100,-9.5100,0.4200,1.7500,-0.1875,0.5000,-9.0000,-18.7500,-37.3750,-0.1100,0.1100,0.0300,0.2000,-9.8000,0.2600,3,3,3,3,1,1
10201,3389,113507447,5.125,84.125,164.056,164.062,-0.517,-0.108,-0.368,99982.63,36.36,-58.900,-56.709,-9.5915,0.1400,-9.7500,0.1300,2.2500,-0.3750,-0.0625,-9.0000,-19.5000,-37.5000,-0.0300,0.1500,0.0500,0.2000,-9.8000,0.2700,3,3,3,3,1,1
10211,3392,113607564,5.125,84.062,164.060,164.062,-0.857,-1.343,-2.330,99997.27,36.37,-58.746,-56.504,-9.6174,0.1400,-9.5400,0.3700,-1.8750,0.1875,-0.1250,-9.3750,-19.0625,-37.8750,-0.0500,0.0700,-0.0900,0.2000,-9.8000,0.2800,3,3,3,3,1,1
10222,3396,113717746,5.125,84.062,164.062,164.062,-0.617,-1.002,1.810,99993.23,36.37,-58.475,-56.262,-9.6292,0.1300,-9.5600,0.3900,1.1250,0.0000,0.3125,-9.7500,-19.5000,-36.5625,-0.0500,0.1900,0.1000,0.2000,-9.8000,0.2800,3,3,3,3,1,1
10234,3400,113837201,5.125,84.000,164.044,163.875,-0.520,0.803,-0.818,99971.84,36.35,-58.264,-56.028,-9.7073,0.0500,-9.6600,0.3900,-1.0000,-4.9375,-0.1250,-9.3750,-19.0625,-37.0625,0.2100,0.1000,-0.1200,0.1900,-9.8000,0.2900,3,3,3,3,1,1
10244,3403,113937278,5.125,83.938,163.644,163.375,-0.503,-0.803,1.906,99990.87,36.34,-57.996,-55.808,-9.6123,0.1400,-9.6300,0.3400,2.6875,0.0000,0.2500,-9.0000,-18.0000,-36.5625,-0.0300,0.1800,0.0600,0.1900,-9.7900,0.3000,3,3,3,3,1,1
10256,3407,114057701,5.125,83.938,163.451,163.375,-0.416,-1.117,0.851,99994.59,36.35,-57.702,-55.561,-9.4988,0.2400,-9.6800,0.2100,-0.9375,0.2500,-0.3750,-9.0000,-18.7500,-35.3750,-0.0600,0.1500,-0.0100,0.1900,-9.7900,0.3000,3,3,3,3,1,1
10268,3411,114176358,5.125,83.938,163.396,163.375,-0.456,-0.103,-0.346,99982.57,36.35,-57.480,-55.338,-9.5969,0.1400,-9.7100,0.2000,-4.3125,0.2500,0.0625,-9.3750,-19.0625,-37.8750,-0.0400,0.0800,-0.0900,0.1900,-9.8000,0.2900,3,3,3,3,1,1
10280,3415,114297794,5.125,84.000,163.381,163.375,-0.263,-0.310,2.178,99985.02,36.36,-57.160,-55.097,-9.5565,0.1900,-9.6800,0.2800,-5.5000,0.5000,0.0000,-10.5000,-19.0625,-37.0625,-0.0300,0.0600,-0.1000,0.1900,-9.8000,0.2800,3,3,3,3,1,1
10292,3419,114418020,5.375,84.125,164.213,165.500,-0.795,-1.769,-3.359,100002.31,36.36,-56.986,-54.881,-10.5764,-0.9100,-9.6600,-0.4200,0.1875,43.9375,-3.8750,-8.2500,-19.5000,-37.8750,1.3100,0.0500,0.3000,0.2400,-9.7900,0.2600,3,3,3,3,1,1
10304,3423,114537939,5.062,83.938,166.370,167.500,-0.656,0.593,-1.719,99974.32,36.36,-56.817,-54.710,-10.1414,-0.4200,-10.0200,0.1000,1.0000,-19.0000,6.3750,-6.7500,-19.0625,-38.2500,-0.0800,0.4200,0.3800,0.1800,-9.8000,0.3000,3,3,3,3,1,1
10316,3427,114657950,5.875,84.000,166.982,167.188,-0.329,0.246,3.504,99978.44,36.37,-56.495,-54.480,-9.1095,0.6000,-9.6800,0.0300,0.7500,17.0625,-15.6875,-6.5000,-19.8750,-37.5000,0.0800,0.4400,0.1400,0.3200,-9.7900,0.2900,3,3,3,3,1,1
10328,3431,114777386,6.062,84.188,167.612,168.000,-0.724,-1.785,-0.693,100002.51,36.36,-56.273,-54.242,-7.5801,2.1600,-9.7100,0.2600,-2.0000,13.5000,-1.1875,-6.0625,-18.3750,-38.2500,0.2100,0.8000,-0.4900,0.3100,-9.7900,0.2700,3,3,3,3,1,1
10341,3435,114908545,4.875,83.875,168.725,167.625,-0.299,1.446,-0.478,99964.21,36.37,-56.023,-54.013,-7.0638,2.6200,-9.3400,-0.5000,-0.5000,-15.6250,4.7500,-4.5625,-19.0625,-38.6875,-0.0600,-0.2000,-0.3800,0.1600,-9.8000,0.3100,3,3,3,3,1,1
10351,3438,115008594,4.875,83.812,167.973,167.562,-0.358,-0.078,3.001,99982.27,36.35,-55.769,-53.847,-9.6054,0.1400,-9.7100,0.2500,1.0625,0.1875,-0.0625,-6.7500,-19.5000,-36.7500,-0.0200,0.1200,-0.0400,0.1500,-9.7900,0.3200,3,3,3,3,1,1
10363,3442,115127237,4.875,83.812,167.719,167.625,-0.498,-0.296,-1.749,99984.86,36.35,-55.569,-53.671,-9.6376,0.1100,-9.6800,0.2700,-0.4375,-0.0625,-1.0000,-8.0000,-19.5000,-38.3750,-0.0300,0.1100,-0.0400,0.1500,-9.7900,0.3200,3,3,3,3,1,1
10375,3446,115248697,4.812,83.812,167.671,167.750,-0.449,0.285,0.122,99977.97,36.36,-55.354,-53.490,-9.6468,0.1100,-9.6200,0.3400,-0.3750,0.2500,0.7500,-6.7500,-19.8750,-37.5625,0.0000,0.1900,0.0500,0.1400,-9.8000,0.3200,3,3,3,3,1,1
10387,3450,115368888,4.875,83.750,167.646,167.562,-0.545,-1.484,1.056,99998.94,36.36,-55.101,-53.310,-9.6052,0.1500,-9.6400,0.3400,1.2500,0.2500,-0.3750,-8.2500,-18.3750,-37.0625,0.0700,0.1700,0.0500,0.1500,-9.7900,0.3300,3,3,3,3,1,1
10399,3454,115488305,4.750,83.812,167.877,168.562,-0.611,-1.059,-0.598,99993.90,36.37,-54.925,-53.143,-9.7751,-0.0300,-9.6400,0.2300,0.1875,15.9375,-1.0625,-6.7500,-19.5000,-36.7500,0.0100,0.1100,-0.0500,0.1300,-9.8000,0.3200,3,3,3,3,1,1
10411,3458,115608802,4.812,83.562,168.906,169.688,-0.493,-1.344,2.651,99997.28,36.38,-54.676,-52.982,-9.4870,0.2600,-9.7200,0.2700,3.1875,0.6250,-0.1875,-6.0625,-19.5000,-38.0000,-0.0100,0.0700,-0.1800,0.1400,-9.7900,0.3600,3,3,3,3,1,1
10423,3462,115728457,4.875,81.625,169.516,170.062,-0.349,0.459,-0.781,99975.91,36.37,-54.503,-52.814,-8.6642,1.0400,-9.9900,0.0700,33.0625,9.9375,-0.5625,-5.2500,-19.5000,-38.0000,1.9000,-0.9100,0.3300,0.1500,-9.7800,0.7000,3,3,3,3,1,1
10435,3466,115848931,4.750,65.000,172.752,174.562,-0.493,-0.505,-0.572,99987.34,36.38,-54.307,-52.739,-10.3868,0.2500,-9.2000,2.6800,176.7500,-15.0625,19.1875,-2.7500,-24.2500,-35.0625,0.3800,0.1700,-0.6700,0.1300,-9.1700,3.4600,3,3,3,3,1,1
10444,3469,115948953,4.625,43.125,173.447,174.188,-0.640,0.334,-2.097,99977.39,36.35,-54.251,-52.836,-13.3395,0.4800,-6.0900,5.8000,255.9375,17.0625,-4.3125,-3.0625,-33.2500,-24.8750,-0.6300,0.9100,-0.4900,0.1100,-7.2200,6.6300,3,3,3,3,1,1
10454,3472,116049446,4.500,25.812,64.661,355.312,-0.087,1.418,2.929,99964.55,36.37,-54.032,-53.272,-16.9797,0.3200,-3.7100,8.4400,170.3750,-11.7500,18.8125,-2.3750,-38.7500,-10.5000,0.7800,1.2800,0.3200,0.0900,-4.9200,8.4800,3,3,3,3,1,1
10465,3476,116159571,3.000,9.562,16.514,353.812,-0.568,-1.398,-1.826,99997.92,36.36,-54.024,-54.129,-20.8941,0.1500,-3.3500,11.4600,103.8750,32.1875,20.2500,-4.1875,-39.5625,1.7500,1.0900,-1.5000,2.5100,-0.1700,-2.3400,9.5100,3,3,3,3,1,1
10477,3480,116278332,-2.000,5.250,-1.296,350.125,-0.490,-0.260,-0.310,99984.43,36.37,-54.133,-55.189,-19.7930,-0.5900,-0.5800,9.9600,44.0000,48.1250,58.5000,-5.0000,-39.5000,8.7500,0.4700,0.8600,0.2200,-1.1300,-1.5300,9.6200,3,3,3,3,1,1
10489,3484,116399583,-10.312,0.062,-9.323,347.312,-0.390,-0.309,0.553,99985.02,36.39,-54.299,-56.252,-19.2438,-2.4600,-1.9200,9.2400,21.3750,40.1875,-8.1250,-10.8750,-36.8750,11.6875,-0.0600,-0.5300,-0.1200,-2.4200,-0.7100,9.4700,3,3,3,3,1,1
10501,3488,116519889,-15.812,-2.500,-11.242,349.125,-0.226,-0.017,1.649,99981.55,36.38,-54.536,-57.212,-17.5387,-3.5800,-0.9400,7.9400,56.1250,15.6250,-28.8125,-12.3750,-36.8750,12.5000,-0.3400,-0.4000,-1.4200,-3.3200,-0.2800,9.2200,3,3,3,3,1,1
10513,3492,116639270,-11.812,-5.188,-9.491,351.812,-0.376,-1.086,-0.389,99994.22,36.39,-54.872,-58.111,-18.0394,-3.5000,-0.6700,8.6300,4.7500,-66.2500,-14.9375,-11.2500,-36.0000,15.5000,-0.1600,-0.9000,-0.1200,-2.6700,0.1600,9.4300,3,3,3,3,1,1
10525,3496,116759819,-5.438,-5.188,-8.379,352.125,-0.451,1.024,-2.098,99969.21,36.38,-55.384,-59.110,-18.9675,-1.9100,0.0600,9.4200,-0.1250,-41.4375,-0.1875,-9.0000,-34.8750,17.5000,0.5300,0.0300,0.4500,-1.6100,0.1600,9.6700,3,3,3,3,1,1
10537,3500,116879390,-2.625,-5.125,-7.865,352.375,-0.605,-1.060,0.348,99993.91,36.39,-55.841,-60.072,-16.8489,-3.3500,0.9000,7.4200,0.5625,-37.1875,-0.1875,-7.1875,-36.0000,18.2500,-1.7500,-0.2100,-1.5500,-1.1400,0.1500,9.7300,3,3,3,3,1,1
10546,3503,116979541,4.250,-5.125,-8.428,350.875,-0.476,-0.127,-0.459,99982.86,36.38,-56.273,-60.613,-19.6141,0.2300,-0.0900,9.8600,-1.0000,2.5625,-0.0625,-8.0000,-35.5625,18.2500,-0.1500,-0.2900,-0.0100,0.0400,0.1500,9.8000,3,3,3,3,1,1
10558,3507,117099941,4.250,-5.062,-9.014,350.750,-0.313,0.336,1.737,99977.36,36.37,-56.797,-61.596,-19.5747,0.0800,-0.0500,9.8300,0.0000,-0.1250,0.0000,-6.0625,-36.3750,18.2500,0.0400,-0.1800,0.0000,0.0400,0.1400,9.8000,3,3,3,3,1,1
10570,3511,117220133,4.250,-5.000,-9.205,350.688,-0.117,-0.511,3.286,99987.41,36.38,-57.297,-62.550,-19.5671,0.0800,-0.0300,9.8200,-0.0625,0.0000,0.1875,-6.7500,-37.0625,18.2500,0.0400,-0.1700,0.0300,0.0500,0.1200,9.8000,3,3,3,3,1,1
10582,3515,117340066,4.250,-4.875,-9.311,350.625,-0.216,-0.924,-0.214,99992.30,36.38,-57.916,-63.504,-19.5567,0.0800,-0.0600,9.8100,0.0625,-0.0625,0.0625,-6.5000,-36.0000,18.6875,0.0400,-0.1900,0.0300,0.0500,0.1100,9.8000,3,3,3,3,1,1
10594,3519,117460512,4.312,-4.812,-9.357,350.625,-0.591,-1.954,-1.771,100004.51,36.39,-58.637,-64.459,-19.5490,0.0900,-0.0400,9.8000,0.0000,0.0000,0.0625,-5.6875,-36.0000,18.2500,0.0300,-0.1800,0.0100,0.0500,0.1000,9.8000,3,3,3,3,1,1
10606,3523,117579420,4.375,-4.812,-9.382,350.562,-0.726,-1.680,-1.459,100001.26,36.39,-59.396,-65.393,-20.0274,1.0600,0.7500,10.1400,5.6875,-5.5625,3.6250,-6.0625,-36.3750,18.6875,0.7400,0.1200,0.1700,0.0700,0.1000,9.8000,3,3,3,3,1,1
10618,3527,117700686,4.312,-4.750,-9.595,350.312,-0.407,0.186,1.251,99979.15,36.40,-60.135,-66.312,-19.5031,-0.0500,-0.1100,9.7700,0.0000,-0.1875,0.0000,-6.5000,-35.5625,17.8750,0.0500,-0.1500,-0.0100,0.0600,0.0900,9.8000,3,3,3,3,1,1
10630,3531,117820894,4.312,-4.750,-9.661,350.312,-0.650,-0.606,-1.101,99988.54,36.39,-60.919,-67.211,-19.5681,0.0800,-0.0500,9.8200,-0.0625,-0.0625,0.0000,-6.0625,-36.7500,17.8750,0.0200,-0.1300,0.0000,0.0600,0.0800,9.8000,3,3,3,3,1,1
10642,3535,117950304,4.312,-4.688,-9.746,349.875,-0.860,-1.768,-0.779,100002.30,36.38,-61.781,-68.161,-19.6486,-0.3900,0.7300,9.8800,0.6250,1.1250,11.0625,-6.7500,-35.5625,18.2500,-0.3100,0.4000,0.4100,0.0500,0.0700,9.8000,3,3,3,3,1,1
10652,3538,118050793,-1.250,-12.938,-10.326,349.688,-0.893,-0.995,-1.290,99993.13,36.38,-62.496,-69.044,-21.0620,0.4000,0.0300,11.4600,160.6250,77.1250,-17.6250,-7.1875,-36.0000,19.5000,1.0200,-0.9300,1.5400,-0.9000,1.4700,9.6500,3,3,3,3,1,1
10663,3542,118160820,-11.312,-37.125,-10.971,348.312,-0.800,-0.386,0.178,99985.93,36.37,-63.244,-69.474,-14.1968,-3.1900,2.7100,8.6200,240.0000,-71.8125,61.4375,-10.5000,-29.6875,27.6875,-0.6400,-2.1400,0.5200,-2.5900,5.1400,7.9300,3,3,3,3,1,1
10675,3546,118281177,3.188,-65.250,-10.337,350.750,-0.716,-1.108,0.720,99994.48,36.39,-63.937,-69.404,-12.1729,1.3800,7.7700,2.2300,167.1250,-66.1250,25.6250,-12.3750,-16.2500,38.0000,0.7400,-0.7400,-1.7600,-0.1400,8.5700,4.7400,3,3,3,3,1,1
10687,3550,118400948,2.812,-72.125,-9.278,350.750,-0.668,-0.106,0.274,99982.61,36.38,-64.576,-69.215,-10.5482,-1.4100,8.6700,6.3700,19.0625,10.8750,11.1250,-6.0625,1.0625,42.5000,-0.3000,-0.4800,1.9500,-0.2000,9.0800,3.6800,3,3,3,3,1,1
10697,3553,118501067,2.688,-80.438,-9.240,350.438,-0.606,-1.221,0.315,99995.81,36.39,-64.977,-68.984,-10.3674,-0.0800,8.4100,3.4600,101.2500,3.1875,8.7500,-6.7500,4.7500,40.8750,0.0400,-0.9800,0.7000,-0.2200,9.5200,2.3300,3,3,3,3,1,1
10708,3557,118611585,3.062,-90.625,-9.385,350.938,-0.669,-0.284,-0.659,99984.71,36.38,-65.426,-68.688,-9.5666,-0.2300,10.1000,0.3800,69.0000,-1.3750,3.0000,-6.7500,10.6875,40.0625,0.2800,0.4600,0.0000,-0.1600,9.7800,0.6100,3,3,3,3,1,1
10720,3561,118730422,3.062,-94.188,-10.402,348.250,-0.371,0.076,2.283,99980.45,36.38,-65.715,-68.293,-9.6640,-0.0500,9.9500,0.7400,3.8750,27.5625,7.7500,-6.0625,16.6875,37.6875,-0.2200,-0.2200,0.3700,-0.1500,9.8000,0.0200,3,3,3,3,1,1
10732,3565,118851683,4.625,-95.438,-14.035,342.188,-0.292,-1.247,2.431,99996.12,36.39,-65.891,-67.826,-9.4528,-0.2300,9.0500,0.5900,24.6875,50.6875,13.4375,-7.5625,17.3750,38.0625,-0.0400,-0.1500,0.7900,0.1100,9.8000,-0.2100,3,3,3,3,1,1
10741,3568,118951301,5.312,-97.375,-18.284,338.312,-0.281,-0.660,-0.953,99989.18,36.38,-66.038,-67.520,-10.3242,0.5300,9.5000,-0.8200,7.6250,2.0000,-2.0000,-11.5625,18.5000,36.0000,0.4200,-0.4600,0.0800,0.2300,9.7800,-0.5400,3,3,3,3,1,1
10753,3572,119071909,6.062,-100.062,-19.328,340.500,-0.509,-0.753,-1.705,99990.27,36.38,-66.208,-67.119,-9.7234,0.0300,9.5000,-0.3600,24.9375,24.4375,9.5000,-10.8750,19.5625,35.1875,-0.3900,-0.2900,0.7900,0.3500,9.7400,-0.9900,3,3,3,3,1,1
10765,3576,119191820,6.812,-101.688,-19.770,339.625,-0.458,0.112,-0.606,99980.02,36.38,-66.302,-66.787,-10.8193,0.9800,9.4300,-1.3900,-0.1250,12.0000,-2.5000,-9.7500,21.8750,31.5000,0.5000,-0.3000,-0.1000,0.4800,9.7100,-1.2700,3,3,3,3,1,1
10777,3580,119311949,5.312,-100.938,-19.512,341.562,-0.385,-1.563,2.969,99999.88,36.39,-66.246,-66.418,-10.2813,0.4400,9.4000,-1.1000,-13.8750,-2.5625,-19.1250,-9.0000,21.5000,34.3750,0.0300,-0.3700,0.1900,0.2300,9.7300,-1.1400,3,3,3,3,1,1
10789,3584,119431323,4.375,-100.938,-18.266,342.500,-0.497,-0.568,-2.190,99988.09,36.38,-66.284,-65.998,-9.9804,0.1500,9.5400,-0.8700,14.1875,-6.1250,3.2500,-9.7500,20.0000,34.3750,0.2100,-0.2000,0.2200,0.0700,9.7300,-1.1600,3,3,3,3,1,1
10801,3588,119552446,3.812,-101.938,-17.335,343.375,-0.577,-0.591,-0.085,99988.35,36.39,-66.240,-65.628,-10.2321,0.2600,9.6200,-1.4700,-7.3750,9.6875,-16.7500,-9.7500,21.8750,33.0625,0.3500,-0.0200,-0.0900,-0.0300,9.7100,-1.3100,3,3,3,3,1,1
10811,3591,119652465,2.750,-101.250,-16.443,344.375,-0.393,-0.467,0.186,99986.88,36.38,-66.123,-65.254,-9.7339,-0.1900,9.5200,-1.0400,1.1875,-2.3750,-0.5000,-10.5000,20.6875,34.0000,0.0500,-0.0800,0.0100,-0.2200,9.7300,-1.2000,3,3,3,3,1,1
10822,3595,119762581,2.688,-101.688,-15.874,344.500,-0.439,-1.405,1.449,99998.01,36.40,-65.965,-64.861,-9.9809,0.0000,9.5600,-1.3100,3.1250,-2.6875,-1.7500,-10.0625,21.8750,33.5625,0.2900,-0.2000,-0.0300,-0.2300,9.7200,-1.2600,3,3,3,3,1,1
10834,3599,119881459,2.750,-102.312,-15.464,344.688,-0.334,-1.723,1.931,100001.77,36.40,-65.751,-64.430,-10.1998,0.1800,9.5700,-1.4800,7.0625,0.1250,2.7500,-10.5000,20.6875,33.0625,0.3800,-0.1500,-0.1500,-0.2200,9.7000,-1.3800,3,3,3,3,1,1
10843,3602,119981160,2.562,-102.000,-15.268,344.812,-0.443,0.054,-3.613,99980.70,36.36,-65.692,-64.105,-9.5673,-0.3300,9.5700,-0.8300,-0.8125,2.7500,1.7500,-10.0625,20.3750,33.0625,-0.2000,-0.2200,0.5100,-0.2400,9.7100,-1.3200,3,3,3,3,1,1
10855,3606,120102705,2.875,-101.625,-15.377,344.438,-0.845,-1.482,-2.039,99998.92,36.38,-65.537,-63.716,-9.8295,-0.1100,9.3800,-1.1200,-10.3750,3.5625,-3.9375,-10.5000,20.6875,32.2500,0.0300,-0.2700,0.2000,-0.1900,9.7200,-1.2500,3,3,3,3,1,1
10867,3610,120223018,2.875,-101.125,-15.755,343.938,-0.328,0.097,3.444,99980.20,36.39,-65.241,-63.281,-9.6294,-0.2600,9.4800,-0.8800,4.7500,-1.3750,4.7500,-11.2500,20.0000,33.0625,-0.0800,-0.3600,0.3400,-0.2000,9.7300,-1.1800,3,3,3,3,1,1
10879,3614,120342820,3.125,-101.750,-16.233,343.625,-0.361,0.441,-0.345,99976.12,36.38,-65.001,-62.916,-10.1284,0.1500,9.5200,-1.3800,-6.4375,2.7500,-7.2500,-11.2500,21.5000,32.7500,0.2400,-0.1600,0.0000,-0.1400,9.7200,-1.2800,3,3,3,3,1,1
10891,3618,120462939,2.688,-100.875,-16.229,343.688,-0.607,-1.029,-1.283,99993.55,36.39,-64.747,-62.512,-9.6485,-0.2400,9.5600,-0.8600,-4.2500,4.9375,-0.3125,-11.2500,20.3750,34.3750,-0.0900,-0.2300,0.4300,-0.2300,9.7300,-1.1300,3,3,3,3,1,1
10903,3622,120582284,2.812,-100.500,-16.470,343.312,-0.513,-0.731,0.649,99990.01,36.38,-64.464,-62.134,-9.7619,-0.1200,9.5200,-0.8700,-10.0625,6.1875,-4.3750,-12.0000,20.3750,33.5625,0.0200,-0.2900,0.3100,-0.2100,9.7400,-1.0500,3,3,3,3,1,1
10913,3625,120682186,2.625,-99.688,-16.652,343.125,-0.712,-1.206,-1.340,99995.64,36.39,-64.269,-61.809,-9.5485,-0.2900,9.4900,-0.6000,-4.1250,5.1250,2.5000,-12.0000,19.5625,33.5625,-0.0200,-0.2200,0.4600,-0.2300,9.7600,-0.9200,3,3,3,3,1,1
10924,3629,120793068,3.250,-100.125,-17.206,342.312,-0.629,-0.364,-0.191,99985.66,36.39,-64.013,-61.465,-10.0014,0.1000,9.5300,-1.0900,7.6250,0.3750,4.8750,-10.8750,18.8750,33.0625,0.1900,-0.2700,-0.0800,-0.1300,9.7500,-1.0100,3,3,3,3,1,1
10936,3633,120913594,3.875,-100.688,-17.846,341.625,-0.456,-0.089,0.690,99982.41,36.40,-63.649,-61.069,-9.9231,0.0500,9.5400,-1.0100,7.7500,-1.0000,8.4375,-11.5625,20.3750,33.5625,0.2100,-0.1700,-0.0200,-0.0200,9.7400,-1.1000,3,3,3,3,1,1
10948,3637,121043077,3.938,-100.625,-18.533,341.250,-0.444,-0.830,0.865,99991.19,36.38,-63.303,-60.742,-9.8538,0.0000,9.5000,-0.9100,-6.1250,1.9375,-6.1875,-12.0000,21.5000,33.0625,-0.0900,-0.2000,0.2000,-0.0100,9.7400,-1.0900,3,3,3,3,1,1
10960,3641,121163680,3.938,-100.438,-18.622,341.312,-0.396,0.504,-0.306,99975.38,36.38,-63.016,-60.398,-9.9362,0.0700,9.5000,-0.9900,2.3125,-0.3750,2.5625,-11.5625,20.6875,35.1875,0.0300,-0.2200,0.0700,-0.0100,9.7400,-1.0600,3,3,3,3,1,1
10972,3645,121282214,4.000,-100.312,-18.771,341.125,-0.431,-0.811,0.893,99990.96,36.40,-62.664,-60.075,-9.8739,0.0400,9.4900,-0.8200,-4.5625,1.9375,-2.0000,-11.2500,20.6875,32.2500,0.0400,-0.2600,0.2100,0.0000,9.7500,-1.0200,3,3,3,3,1,1
10984,3649,121403830,4.000,-100.062,-18.852,341.125,-0.549,-0.398,-1.346,99986.07,36.39,-62.386,-59.757,-9.8352,0.0100,9.4800,-0.7700,-0.4375,-0.2500,-0.3125,-12.0000,20.0000,31.8750,0.0400,-0.1700,0.0700,0.0000,9.7500,-0.9900,3,3,3,3,1,1
10996,3653,121524126,4.000,-99.688,-18.852,341.125,-0.536,0.867,-1.893,99971.08,36.40,-62.127,-59.453,-9.7088,-0.0900,9.5000,-0.6100,-0.5625,0.7500,0.8750,-11.5625,20.3750,32.7500,-0.0100,-0.2700,0.2300,0.0000,9.7600,-0.9300,3,3,3,3,1,1
11008,3657,121643904,4.000,-99.750,-18.915,341.125,-0.592,-0.075,0.395,99982.23,36.38,-61.804,-59.152,-9.8824,0.0400,9.5100,-0.8800,0.8750,-1.6875,-2.5000,-12.0000,21.0625,33.0625,0.0500,-0.2200,0.0700,0.0000,9.7600,-0.9400,3,3,3,3,1,1
11020,3661,121763948,3.875,-99.750,-18.794,341.250,-0.275,0.771,1.618,99972.22,36.39,-61.445,-58.839,-9.7754,-0.0500,9.5000,-0.7500,-0.8750,1.0625,-0.3125,-11.5625,20.3750,33.0625,-0.0400,-0.2600,0.1800,-0.0200,9.7600,-0.9400,3,3,3,3,1,1
11032,3665,121883325,3.938,-99.688,-18.747,341.250,-0.334,-0.052,0.381,99981.97,36.39,-61.104,-58.544,-9.7878,-0.0200,9.5100,-0.6600,-1.0000,0.9375,0.0000,-11.2500,20.3750,33.0625,0.0100,-0.2000,0.2600,-0.0100,9.7600,-0.9300,3,3,3,3,1,1
11042,3668,121983578,4.000,-99.750,-18.750,341.188,-0.389,-0.993,0.082,99993.12,36.38,-60.814,-58.298,-9.7751,-0.0400,9.4900,-0.7100,1.1250,1.7500,0.5625,-12.0000,20.3750,32.7500,0.0600,-0.2300,0.1400,0.0000,9.7600,-0.9400,3,3,3,3,1,1
