=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 01:02:26 =~=~=~=~=~=~=~=~=~=~=~=
7169,2360,80792359,0.438,0.062,157.875,157.875,0.664,0.894,1.007,99672.85,33.43,-91.833,-93.931,-19.2721,1,1
7181,2364,80910808,0.438,0.062,157.875,157.875,1.184,2.464,3.283,99654.29,33.41,-91.825,-93.964,-19.0209,1,1
7193,2368,81032520,0.438,0.062,157.875,157.875,1.257,1.867,2.232,99661.34,33.41,-91.807,-93.998,-19.0816,1,1
7204,2371,81132728,0.500,0.062,157.875,157.875,1.241,1.397,-0.548,99666.91,33.39,-91.826,-94.027,-19.0800,1,1
7216,2375,81252895,0.375,0.375,158.006,158.375,1.332,1.844,-0.052,99661.62,33.39,-91.852,-94.069,-19.3762,1,1
7227,2378,81353190,0.375,0.812,158.503,158.750,1.271,0.574,1.271,99676.62,33.41,-91.854,-94.099,-19.4087,1,1
7241,2382,81469526,0.250,5.250,158.647,158.812,1.334,1.185,0.605,99669.41,33.39,-91.889,-94.179,-19.2287,1,1
7253,2385,81569520,-0.312,10.250,158.748,158.562,1.274,0.158,-0.230,99681.54,33.40,-91.897,-94.177,-19.0581,1,1
7265,2388,81671825,-1.062,12.625,158.157,157.562,1.335,1.282,-0.332,99668.26,33.38,-91.951,-94.178,-18.9741,1,1
7276,2392,81783194,-1.438,13.875,157.672,157.500,1.215,0.732,-0.671,99674.75,33.40,-91.979,-94.197,-18.8168,1,1
7287,2395,81883548,-1.625,14.625,157.542,157.500,1.122,1.420,-1.476,99666.62,33.40,-92.056,-94.202,-18.8571,1,1
7298,2398,81983389,-1.625,14.562,157.626,157.750,1.304,0.789,2.561,99674.09,33.39,-92.009,-94.187,-18.8923,1,1
7310,2402,82104071,-1.562,15.250,157.887,158.125,1.417,2.050,0.211,99659.19,33.41,-92.023,-94.200,-18.9847,1,1
